date,y,m,d,meas,kvfb,zone
2020-05-07,2020,5,7,2529.69,KPFB,wsu
2020-05-08,2020,5,8,1056.36,KNFB,eas
2020-05-08,2020,5,8,2309.25,KNFB,wsu
2020-05-08,2020,5,8,2070.47,KPFB,eas
2020-05-08,2020,5,8,2511.53,KPFB,wsu
2020-05-09,2020,5,9,1079.59,KNFB,eas
2020-05-09,2020,5,9,2283.44,KNFB,wsu
2020-05-09,2020,5,9,2027.22,KPFB,eas
2020-05-09,2020,5,9,2477.49,KPFB,wsu
2020-05-10,2020,5,10,1077.08,KNFB,eas
2020-05-10,2020,5,10,2281.17,KNFB,wsu
2020-05-10,2020,5,10,2097.27,KPFB,eas
2020-05-10,2020,5,10,2535.48,KPFB,wsu
2020-05-11,2020,5,11,1070.13,KNFB,eas
2020-05-11,2020,5,11,2314.34,KNFB,wsu
2020-05-11,2020,5,11,2081.28,KPFB,eas
2020-05-11,2020,5,11,2531.58,KPFB,wsu
2020-05-12,2020,5,12,1067.2,KNFB,eas
2020-05-12,2020,5,12,2271.55,KNFB,wsu
2020-05-12,2020,5,12,2066.62,KPFB,eas
2020-05-12,2020,5,12,2460.03,KPFB,wsu
2020-05-13,2020,5,13,1078.14,KNFB,eas
2020-05-13,2020,5,13,2276.24,KNFB,wsu
2020-05-13,2020,5,13,2085.76,KPFB,eas
2020-05-13,2020,5,13,2441.59,KPFB,wsu
2020-05-14,2020,5,14,1105.96,KNFB,eas
2020-05-14,2020,5,14,2300.4,KNFB,wsu
2020-05-14,2020,5,14,2023.38,KPFB,eas
2020-05-14,2020,5,14,2509.87,KPFB,wsu
2020-05-15,2020,5,15,1080.53,KNFB,eas
2020-05-15,2020,5,15,2287.93,KNFB,wsu
2020-05-15,2020,5,15,2055.26,KPFB,eas
2020-05-15,2020,5,15,2516.88,KPFB,wsu
2020-05-16,2020,5,16,1090.56,KNFB,eas
2020-05-16,2020,5,16,2299.09,KNFB,wsu
2020-05-16,2020,5,16,2067.09,KPFB,eas
2020-05-16,2020,5,16,2529.24,KPFB,wsu
2020-05-17,2020,5,17,1100.12,KNFB,eas
2020-05-17,2020,5,17,2325.21,KNFB,wsu
2020-05-17,2020,5,17,2082.64,KPFB,eas
2020-05-17,2020,5,17,2519.92,KPFB,wsu
2020-05-18,2020,5,18,1086.81,KNFB,eas
2020-05-18,2020,5,18,2373.25,KNFB,wsu
2020-05-18,2020,5,18,2078.14,KPFB,eas
2020-05-18,2020,5,18,2489.65,KPFB,wsu
2020-05-19,2020,5,19,1114.94,KNFB,eas
2020-05-19,2020,5,19,2356.22,KNFB,wsu
2020-05-19,2020,5,19,2035.75,KPFB,eas
2020-05-19,2020,5,19,2481.11,KPFB,wsu
2020-05-20,2020,5,20,1116.08,KNFB,eas
2020-05-20,2020,5,20,2355.23,KNFB,wsu
2020-05-20,2020,5,20,2089.5,KPFB,eas
2020-05-20,2020,5,20,2429.81,KPFB,wsu
2020-05-21,2020,5,21,1086.43,KNFB,eas
2020-05-21,2020,5,21,2339.13,KNFB,wsu
2020-05-21,2020,5,21,2021.67,KPFB,eas
2020-05-21,2020,5,21,2449.95,KPFB,wsu
2020-05-22,2020,5,22,1098.72,KNFB,eas
2020-05-22,2020,5,22,2404.01,KNFB,wsu
2020-05-22,2020,5,22,2082.53,KPFB,eas
2020-05-22,2020,5,22,2469.49,KPFB,wsu
2020-05-23,2020,5,23,1091.59,KNFB,eas
2020-05-23,2020,5,23,2358.02,KNFB,wsu
2020-05-23,2020,5,23,2089.6,KPFB,eas
2020-05-23,2020,5,23,2484.64,KPFB,wsu
2020-05-24,2020,5,24,1092.39,KNFB,eas
2020-05-24,2020,5,24,2333.17,KNFB,wsu
2020-05-24,2020,5,24,2023.72,KPFB,eas
2020-05-24,2020,5,24,2476.04,KPFB,wsu
2020-05-25,2020,5,25,1082.95,KNFB,eas
2020-05-25,2020,5,25,2388.07,KNFB,wsu
2020-05-25,2020,5,25,2067.62,KPFB,eas
2020-05-25,2020,5,25,2492.8,KPFB,wsu
2020-05-26,2020,5,26,1109.75,KNFB,eas
2020-05-26,2020,5,26,2344.73,KNFB,wsu
2020-05-26,2020,5,26,2010.97,KPFB,eas
2020-05-26,2020,5,26,2445.56,KPFB,wsu
2020-05-27,2020,5,27,1106.54,KNFB,eas
2020-05-27,2020,5,27,2371.32,KNFB,wsu
2020-05-27,2020,5,27,2040.12,KPFB,eas
2020-05-27,2020,5,27,2472.15,KPFB,wsu
2020-05-28,2020,5,28,1088.06,KNFB,eas
2020-05-28,2020,5,28,2391.39,KNFB,wsu
2020-05-28,2020,5,28,2048.43,KPFB,eas
2020-05-28,2020,5,28,2423.6,KPFB,wsu
2020-05-29,2020,5,29,1099.63,KNFB,eas
2020-05-29,2020,5,29,2431.11,KNFB,wsu
2020-05-29,2020,5,29,2052.92,KPFB,eas
2020-05-29,2020,5,29,2454.14,KPFB,wsu
2020-05-30,2020,5,30,1129.11,KNFB,eas
2020-05-30,2020,5,30,2399.22,KNFB,wsu
2020-05-30,2020,5,30,2081.22,KPFB,eas
2020-05-30,2020,5,30,2485.72,KPFB,wsu
2020-05-31,2020,5,31,1100.89,KNFB,eas
2020-05-31,2020,5,31,2423.87,KNFB,wsu
2020-05-31,2020,5,31,2058.86,KPFB,eas
2020-05-31,2020,5,31,2478.58,KPFB,wsu
2020-06-01,2020,6,1,1098.18,KNFB,eas
2020-06-01,2020,6,1,2456.49,KNFB,wsu
2020-06-01,2020,6,1,2042.47,KPFB,eas
2020-06-01,2020,6,1,2506.24,KPFB,wsu
2020-06-02,2020,6,2,1117.99,KNFB,eas
2020-06-02,2020,6,2,2373.98,KNFB,wsu
2020-06-02,2020,6,2,2068.68,KPFB,eas
2020-06-02,2020,6,2,2434.64,KPFB,wsu
2020-06-03,2020,6,3,1144.75,KNFB,eas
2020-06-03,2020,6,3,2388.28,KNFB,wsu
2020-06-03,2020,6,3,2079.55,KPFB,eas
2020-06-03,2020,6,3,2454.76,KPFB,wsu
2020-06-04,2020,6,4,1115.77,KNFB,eas
2020-06-04,2020,6,4,2400.34,KNFB,wsu
2020-06-04,2020,6,4,2003.06,KPFB,eas
2020-06-04,2020,6,4,2436.67,KPFB,wsu
2020-06-05,2020,6,5,1139.66,KNFB,eas
2020-06-05,2020,6,5,2403.46,KNFB,wsu
2020-06-05,2020,6,5,2080.87,KPFB,eas
2020-06-05,2020,6,5,2446.04,KPFB,wsu
2020-06-06,2020,6,6,1148.22,KNFB,eas
2020-06-06,2020,6,6,2402.92,KNFB,wsu
2020-06-06,2020,6,6,2007.05,KPFB,eas
2020-06-06,2020,6,6,2485.32,KPFB,wsu
2020-06-07,2020,6,7,1128.83,KNFB,eas
2020-06-07,2020,6,7,2451.33,KNFB,wsu
2020-06-07,2020,6,7,2065.86,KPFB,eas
2020-06-07,2020,6,7,2466.84,KPFB,wsu
2020-06-08,2020,6,8,1155.72,KNFB,eas
2020-06-08,2020,6,8,2433.15,KNFB,wsu
2020-06-08,2020,6,8,2021.65,KPFB,eas
2020-06-08,2020,6,8,2484.7,KPFB,wsu
2020-06-09,2020,6,9,1143.65,KNFB,eas
2020-06-09,2020,6,9,2423.42,KNFB,wsu
2020-06-09,2020,6,9,2008.93,KPFB,eas
2020-06-09,2020,6,9,2416.73,KPFB,wsu
2020-06-10,2020,6,10,1160.31,KNFB,eas
2020-06-10,2020,6,10,2395.1,KNFB,wsu
2020-06-10,2020,6,10,2033.4,KPFB,eas
2020-06-10,2020,6,10,2480.7,KPFB,wsu
2020-06-11,2020,6,11,1164.86,KNFB,eas
2020-06-11,2020,6,11,2445.27,KNFB,wsu
2020-06-11,2020,6,11,2049.4,KPFB,eas
2020-06-11,2020,6,11,2399.65,KPFB,wsu
2020-06-12,2020,6,12,1164.8,KNFB,eas
2020-06-12,2020,6,12,2458.45,KNFB,wsu
2020-06-12,2020,6,12,2027.33,KPFB,eas
2020-06-12,2020,6,12,2479.08,KPFB,wsu
2020-06-13,2020,6,13,1148.46,KNFB,eas
2020-06-13,2020,6,13,2446.03,KNFB,wsu
2020-06-13,2020,6,13,2000.12,KPFB,eas
2020-06-13,2020,6,13,2422.92,KPFB,wsu
2020-06-14,2020,6,14,1187.79,KNFB,eas
2020-06-14,2020,6,14,2367.34,KNFB,wsu
2020-06-14,2020,6,14,2043.87,KPFB,eas
2020-06-14,2020,6,14,2419.98,KPFB,wsu
2020-06-15,2020,6,15,1168.1,KNFB,eas
2020-06-15,2020,6,15,2429.18,KNFB,wsu
2020-06-15,2020,6,15,2067.89,KPFB,eas
2020-06-15,2020,6,15,2437.71,KPFB,wsu
2020-06-16,2020,6,16,1166.19,KNFB,eas
2020-06-16,2020,6,16,2373.11,KNFB,wsu
2020-06-16,2020,6,16,2025.0,KPFB,eas
2020-06-16,2020,6,16,2477.92,KPFB,wsu
2020-06-17,2020,6,17,1163.69,KNFB,eas
2020-06-17,2020,6,17,2393.57,KNFB,wsu
2020-06-17,2020,6,17,2010.79,KPFB,eas
2020-06-17,2020,6,17,2389.45,KPFB,wsu
2020-06-18,2020,6,18,1194.26,KNFB,eas
2020-06-18,2020,6,18,2374.91,KNFB,wsu
2020-06-18,2020,6,18,2028.56,KPFB,eas
2020-06-18,2020,6,18,2417.56,KPFB,wsu
2020-06-19,2020,6,19,1202.88,KNFB,eas
2020-06-19,2020,6,19,2428.04,KNFB,wsu
2020-06-19,2020,6,19,1995.88,KPFB,eas
2020-06-19,2020,6,19,2465.06,KPFB,wsu
2020-06-20,2020,6,20,1175.68,KNFB,eas
2020-06-20,2020,6,20,2436.55,KNFB,wsu
2020-06-20,2020,6,20,2058.02,KPFB,eas
2020-06-20,2020,6,20,2418.77,KPFB,wsu
2020-06-21,2020,6,21,1203.92,KNFB,eas
2020-06-21,2020,6,21,2381.7,KNFB,wsu
2020-06-21,2020,6,21,2057.85,KPFB,eas
2020-06-21,2020,6,21,2398.12,KPFB,wsu
2020-06-22,2020,6,22,1194.59,KNFB,eas
2020-06-22,2020,6,22,2408.26,KNFB,wsu
2020-06-22,2020,6,22,2037.85,KPFB,eas
2020-06-22,2020,6,22,2418.5,KPFB,wsu
2020-06-23,2020,6,23,1219.31,KNFB,eas
2020-06-23,2020,6,23,2415.76,KNFB,wsu
2020-06-23,2020,6,23,2018.14,KPFB,eas
2020-06-23,2020,6,23,2413.17,KPFB,wsu
2020-06-24,2020,6,24,1200.88,KNFB,eas
2020-06-24,2020,6,24,2407.82,KNFB,wsu
2020-06-24,2020,6,24,2053.77,KPFB,eas
2020-06-24,2020,6,24,2462.99,KPFB,wsu
2020-06-25,2020,6,25,1230.53,KNFB,eas
2020-06-25,2020,6,25,2384.3,KNFB,wsu
2020-06-25,2020,6,25,2033.24,KPFB,eas
2020-06-25,2020,6,25,2446.57,KPFB,wsu
2020-06-26,2020,6,26,1220.11,KNFB,eas
2020-06-26,2020,6,26,2413.65,KNFB,wsu
2020-06-26,2020,6,26,2054.61,KPFB,eas
2020-06-26,2020,6,26,2420.16,KPFB,wsu
2020-06-27,2020,6,27,1251.62,KNFB,eas
2020-06-27,2020,6,27,2446.33,KNFB,wsu
2020-06-27,2020,6,27,2038.19,KPFB,eas
2020-06-27,2020,6,27,2465.37,KPFB,wsu
2020-06-28,2020,6,28,1216.7,KNFB,eas
2020-06-28,2020,6,28,2380.93,KNFB,wsu
2020-06-28,2020,6,28,2049.96,KPFB,eas
2020-06-28,2020,6,28,2413.24,KPFB,wsu
2020-06-29,2020,6,29,1231.19,KNFB,eas
2020-06-29,2020,6,29,2382.31,KNFB,wsu
2020-06-29,2020,6,29,2034.26,KPFB,eas
2020-06-29,2020,6,29,2372.39,KPFB,wsu
2020-06-30,2020,6,30,1224.31,KNFB,eas
2020-06-30,2020,6,30,2409.42,KNFB,wsu
2020-06-30,2020,6,30,2018.68,KPFB,eas
2020-06-30,2020,6,30,2390.58,KPFB,wsu
2020-07-01,2020,7,1,1269.2,KNFB,eas
2020-07-01,2020,7,1,2466.83,KNFB,wsu
2020-07-01,2020,7,1,2062.09,KPFB,eas
2020-07-01,2020,7,1,2405.83,KPFB,wsu
2020-07-02,2020,7,2,1271.29,KNFB,eas
2020-07-02,2020,7,2,2444.31,KNFB,wsu
2020-07-02,2020,7,2,2028.23,KPFB,eas
2020-07-02,2020,7,2,2377.4,KPFB,wsu
2020-07-03,2020,7,3,1244.61,KNFB,eas
2020-07-03,2020,7,3,2449.25,KNFB,wsu
2020-07-03,2020,7,3,2033.32,KPFB,eas
2020-07-03,2020,7,3,2452.09,KPFB,wsu
2020-07-04,2020,7,4,1269.23,KNFB,eas
2020-07-04,2020,7,4,2422.35,KNFB,wsu
2020-07-04,2020,7,4,2002.07,KPFB,eas
2020-07-04,2020,7,4,2433.15,KPFB,wsu
2020-07-05,2020,7,5,1281.61,KNFB,eas
2020-07-05,2020,7,5,2448.88,KNFB,wsu
2020-07-05,2020,7,5,2034.79,KPFB,eas
2020-07-05,2020,7,5,2383.64,KPFB,wsu
2020-07-06,2020,7,6,1272.74,KNFB,eas
2020-07-06,2020,7,6,2395.79,KNFB,wsu
2020-07-06,2020,7,6,2030.31,KPFB,eas
2020-07-06,2020,7,6,2413.15,KPFB,wsu
2020-07-07,2020,7,7,1275.83,KNFB,eas
2020-07-07,2020,7,7,2460.94,KNFB,wsu
2020-07-07,2020,7,7,1998.9,KPFB,eas
2020-07-07,2020,7,7,2424.19,KPFB,wsu
2020-07-08,2020,7,8,1265.51,KNFB,eas
2020-07-08,2020,7,8,2492.08,KNFB,wsu
2020-07-08,2020,7,8,1988.66,KPFB,eas
2020-07-08,2020,7,8,2443.77,KPFB,wsu
2020-07-09,2020,7,9,1262.21,KNFB,eas
2020-07-09,2020,7,9,2466.54,KNFB,wsu
2020-07-09,2020,7,9,2032.68,KPFB,eas
2020-07-09,2020,7,9,2436.51,KPFB,wsu
2020-07-10,2020,7,10,1307.94,KNFB,eas
2020-07-10,2020,7,10,2496.18,KNFB,wsu
2020-07-10,2020,7,10,2045.48,KPFB,eas
2020-07-10,2020,7,10,2399.81,KPFB,wsu
2020-07-11,2020,7,11,1312.56,KNFB,eas
2020-07-11,2020,7,11,2485.42,KNFB,wsu
2020-07-11,2020,7,11,2025.93,KPFB,eas
2020-07-11,2020,7,11,2423.17,KPFB,wsu
2020-07-12,2020,7,12,1303.16,KNFB,eas
2020-07-12,2020,7,12,2429.84,KNFB,wsu
2020-07-12,2020,7,12,2001.82,KPFB,eas
2020-07-12,2020,7,12,2401.28,KPFB,wsu
2020-07-13,2020,7,13,1292.27,KNFB,eas
2020-07-13,2020,7,13,2511.01,KNFB,wsu
2020-07-13,2020,7,13,2037.32,KPFB,eas
2020-07-13,2020,7,13,2398.85,KPFB,wsu
2020-07-14,2020,7,14,1297.16,KNFB,eas
2020-07-14,2020,7,14,2432.24,KNFB,wsu
2020-07-14,2020,7,14,1989.75,KPFB,eas
2020-07-14,2020,7,14,2355.42,KPFB,wsu
2020-07-15,2020,7,15,1321.25,KNFB,eas
2020-07-15,2020,7,15,2482.47,KNFB,wsu
2020-07-15,2020,7,15,2018.94,KPFB,eas
2020-07-15,2020,7,15,2355.02,KPFB,wsu
2020-07-16,2020,7,16,1334.68,KNFB,eas
2020-07-16,2020,7,16,2447.49,KNFB,wsu
2020-07-16,2020,7,16,1996.3,KPFB,eas
2020-07-16,2020,7,16,2392.08,KPFB,wsu
2020-07-17,2020,7,17,1338.6,KNFB,eas
2020-07-17,2020,7,17,2438.39,KNFB,wsu
2020-07-17,2020,7,17,1997.91,KPFB,eas
2020-07-17,2020,7,17,2365.67,KPFB,wsu
2020-07-18,2020,7,18,1337.39,KNFB,eas
2020-07-18,2020,7,18,2483.14,KNFB,wsu
2020-07-18,2020,7,18,1999.26,KPFB,eas
2020-07-18,2020,7,18,2340.51,KPFB,wsu
2020-07-19,2020,7,19,1334.51,KNFB,eas
2020-07-19,2020,7,19,2474.39,KNFB,wsu
2020-07-19,2020,7,19,2014.09,KPFB,eas
2020-07-19,2020,7,19,2405.97,KPFB,wsu
2020-07-20,2020,7,20,1309.21,KNFB,eas
2020-07-20,2020,7,20,2497.37,KNFB,wsu
2020-07-20,2020,7,20,1986.84,KPFB,eas
2020-07-20,2020,7,20,2338.63,KPFB,wsu
2020-07-21,2020,7,21,1317.66,KNFB,eas
2020-07-21,2020,7,21,2510.44,KNFB,wsu
2020-07-21,2020,7,21,2014.79,KPFB,eas
2020-07-21,2020,7,21,2390.75,KPFB,wsu
2020-07-22,2020,7,22,1361.49,KNFB,eas
2020-07-22,2020,7,22,2460.9,KNFB,wsu
2020-07-22,2020,7,22,2023.92,KPFB,eas
2020-07-22,2020,7,22,2383.89,KPFB,wsu
2020-07-23,2020,7,23,1350.24,KNFB,eas
2020-07-23,2020,7,23,2472.72,KNFB,wsu
2020-07-23,2020,7,23,2021.52,KPFB,eas
2020-07-23,2020,7,23,2423.25,KPFB,wsu
2020-07-24,2020,7,24,1322.42,KNFB,eas
2020-07-24,2020,7,24,2520.41,KNFB,wsu
2020-07-24,2020,7,24,2013.29,KPFB,eas
2020-07-24,2020,7,24,2375.63,KPFB,wsu
2020-07-25,2020,7,25,1331.72,KNFB,eas
2020-07-25,2020,7,25,2502.65,KNFB,wsu
2020-07-25,2020,7,25,2050.12,KPFB,eas
2020-07-25,2020,7,25,2334.14,KPFB,wsu
2020-07-26,2020,7,26,1366.56,KNFB,eas
2020-07-26,2020,7,26,2545.51,KNFB,wsu
2020-07-26,2020,7,26,1993.89,KPFB,eas
2020-07-26,2020,7,26,2379.01,KPFB,wsu
2020-07-27,2020,7,27,1335.1,KNFB,eas
2020-07-27,2020,7,27,2541.71,KNFB,wsu
2020-07-27,2020,7,27,2022.94,KPFB,eas
2020-07-27,2020,7,27,2404.95,KPFB,wsu
2020-07-28,2020,7,28,1347.91,KNFB,eas
2020-07-28,2020,7,28,2565.24,KNFB,wsu
2020-07-28,2020,7,28,1986.96,KPFB,eas
2020-07-28,2020,7,28,2418.19,KPFB,wsu
2020-07-29,2020,7,29,1373.51,KNFB,eas
2020-07-29,2020,7,29,2553.71,KNFB,wsu
2020-07-29,2020,7,29,1987.6,KPFB,eas
2020-07-29,2020,7,29,2362.95,KPFB,wsu
2020-07-30,2020,7,30,1385.78,KNFB,eas
2020-07-30,2020,7,30,2531.02,KNFB,wsu
2020-07-30,2020,7,30,2028.17,KPFB,eas
2020-07-30,2020,7,30,2351.01,KPFB,wsu
2020-07-31,2020,7,31,1388.0,KNFB,eas
2020-07-31,2020,7,31,2559.65,KNFB,wsu
2020-07-31,2020,7,31,2027.44,KPFB,eas
2020-07-31,2020,7,31,2405.01,KPFB,wsu
2020-08-01,2020,8,1,1368.74,KNFB,eas
2020-08-01,2020,8,1,2523.12,KNFB,wsu
2020-08-01,2020,8,1,2052.58,KPFB,eas
2020-08-01,2020,8,1,2335.79,KPFB,wsu
2020-08-02,2020,8,2,1399.85,KNFB,eas
2020-08-02,2020,8,2,2530.79,KNFB,wsu
2020-08-02,2020,8,2,2025.94,KPFB,eas
2020-08-02,2020,8,2,2374.95,KPFB,wsu
2020-08-03,2020,8,3,1377.5,KNFB,eas
2020-08-03,2020,8,3,2584.63,KNFB,wsu
2020-08-03,2020,8,3,2057.68,KPFB,eas
2020-08-03,2020,8,3,2354.15,KPFB,wsu
2020-08-04,2020,8,4,1386.44,KNFB,eas
2020-08-04,2020,8,4,2554.16,KNFB,wsu
2020-08-04,2020,8,4,1983.31,KPFB,eas
2020-08-04,2020,8,4,2318.74,KPFB,wsu
2020-08-05,2020,8,5,1414.06,KNFB,eas
2020-08-05,2020,8,5,2594.8,KNFB,wsu
2020-08-05,2020,8,5,1986.57,KPFB,eas
2020-08-05,2020,8,5,2346.71,KPFB,wsu
2020-08-06,2020,8,6,1412.73,KNFB,eas
2020-08-06,2020,8,6,2601.87,KNFB,wsu
2020-08-06,2020,8,6,1981.48,KPFB,eas
2020-08-06,2020,8,6,2338.0,KPFB,wsu
2020-08-07,2020,8,7,1428.06,KNFB,eas
2020-08-07,2020,8,7,2610.09,KNFB,wsu
2020-08-07,2020,8,7,1992.15,KPFB,eas
2020-08-07,2020,8,7,2376.75,KPFB,wsu
2020-08-08,2020,8,8,1421.36,KNFB,eas
2020-08-08,2020,8,8,2620.8,KNFB,wsu
2020-08-08,2020,8,8,2020.14,KPFB,eas
2020-08-08,2020,8,8,2400.56,KPFB,wsu
2020-08-09,2020,8,9,1420.39,KNFB,eas
2020-08-09,2020,8,9,2575.26,KNFB,wsu
2020-08-09,2020,8,9,2027.8,KPFB,eas
2020-08-09,2020,8,9,2335.39,KPFB,wsu
2020-08-10,2020,8,10,1397.49,KNFB,eas
2020-08-10,2020,8,10,2568.19,KNFB,wsu
2020-08-10,2020,8,10,1978.69,KPFB,eas
2020-08-10,2020,8,10,2385.65,KPFB,wsu
2020-08-11,2020,8,11,1417.11,KNFB,eas
2020-08-11,2020,8,11,2600.0,KNFB,wsu
2020-08-11,2020,8,11,2050.52,KPFB,eas
2020-08-11,2020,8,11,2313.43,KPFB,wsu
2020-08-12,2020,8,12,1415.29,KNFB,eas
2020-08-12,2020,8,12,2582.65,KNFB,wsu
2020-08-12,2020,8,12,2041.4,KPFB,eas
2020-08-12,2020,8,12,2357.94,KPFB,wsu
2020-08-13,2020,8,13,1418.1,KNFB,eas
2020-08-13,2020,8,13,2611.09,KNFB,wsu
2020-08-13,2020,8,13,1996.72,KPFB,eas
2020-08-13,2020,8,13,2312.96,KPFB,wsu
2020-08-14,2020,8,14,1464.02,KNFB,eas
2020-08-14,2020,8,14,2626.55,KNFB,wsu
2020-08-14,2020,8,14,1978.32,KPFB,eas
2020-08-14,2020,8,14,2393.26,KPFB,wsu
2020-08-15,2020,8,15,1434.74,KNFB,eas
2020-08-15,2020,8,15,2629.34,KNFB,wsu
2020-08-15,2020,8,15,1985.05,KPFB,eas
2020-08-15,2020,8,15,2376.5,KPFB,wsu
2020-08-16,2020,8,16,1467.63,KNFB,eas
2020-08-16,2020,8,16,2601.11,KNFB,wsu
2020-08-16,2020,8,16,1980.86,KPFB,eas
2020-08-16,2020,8,16,2365.33,KPFB,wsu
2020-08-17,2020,8,17,1456.63,KNFB,eas
2020-08-17,2020,8,17,2583.88,KNFB,wsu
2020-08-17,2020,8,17,1979.84,KPFB,eas
2020-08-17,2020,8,17,2379.96,KPFB,wsu
2020-08-18,2020,8,18,1470.23,KNFB,eas
2020-08-18,2020,8,18,2616.03,KNFB,wsu
2020-08-18,2020,8,18,2010.88,KPFB,eas
2020-08-18,2020,8,18,2362.41,KPFB,wsu
2020-08-19,2020,8,19,1457.31,KNFB,eas
2020-08-19,2020,8,19,2590.3,KNFB,wsu
2020-08-19,2020,8,19,1988.23,KPFB,eas
2020-08-19,2020,8,19,2391.62,KPFB,wsu
2020-08-20,2020,8,20,1465.72,KNFB,eas
2020-08-20,2020,8,20,2673.5,KNFB,wsu
2020-08-20,2020,8,20,1996.51,KPFB,eas
2020-08-20,2020,8,20,2366.7,KPFB,wsu
2020-08-21,2020,8,21,1464.85,KNFB,eas
2020-08-21,2020,8,21,2620.71,KNFB,wsu
2020-08-21,2020,8,21,2046.46,KPFB,eas
2020-08-21,2020,8,21,2385.49,KPFB,wsu
2020-08-22,2020,8,22,1451.44,KNFB,eas
2020-08-22,2020,8,22,2605.01,KNFB,wsu
2020-08-22,2020,8,22,2021.21,KPFB,eas
2020-08-22,2020,8,22,2346.28,KPFB,wsu
2020-08-23,2020,8,23,1486.53,KNFB,eas
2020-08-23,2020,8,23,2595.84,KNFB,wsu
2020-08-23,2020,8,23,2041.7,KPFB,eas
2020-08-23,2020,8,23,2307.81,KPFB,wsu
2020-08-24,2020,8,24,1464.53,KNFB,eas
2020-08-24,2020,8,24,2666.07,KNFB,wsu
2020-08-24,2020,8,24,1976.27,KPFB,eas
2020-08-24,2020,8,24,2345.38,KPFB,wsu
2020-08-25,2020,8,25,1453.36,KNFB,eas
2020-08-25,2020,8,25,2669.7,KNFB,wsu
2020-08-25,2020,8,25,1994.74,KPFB,eas
2020-08-25,2020,8,25,2306.82,KPFB,wsu
2020-08-26,2020,8,26,1494.26,KNFB,eas
2020-08-26,2020,8,26,2642.75,KNFB,wsu
2020-08-26,2020,8,26,2007.84,KPFB,eas
2020-08-26,2020,8,26,2349.47,KPFB,wsu
2020-08-27,2020,8,27,1470.44,KNFB,eas
2020-08-27,2020,8,27,2618.62,KNFB,wsu
2020-08-27,2020,8,27,1968.8,KPFB,eas
2020-08-27,2020,8,27,2338.2,KPFB,wsu
2020-08-28,2020,8,28,1520.06,KNFB,eas
2020-08-28,2020,8,28,2659.16,KNFB,wsu
2020-08-28,2020,8,28,1962.26,KPFB,eas
2020-08-28,2020,8,28,2350.34,KPFB,wsu
2020-08-29,2020,8,29,1525.0,KNFB,eas
2020-08-29,2020,8,29,2653.17,KNFB,wsu
2020-08-29,2020,8,29,2014.87,KPFB,eas
2020-08-29,2020,8,29,2292.08,KPFB,wsu
2020-08-30,2020,8,30,1526.79,KNFB,eas
2020-08-30,2020,8,30,2696.88,KNFB,wsu
2020-08-30,2020,8,30,2011.83,KPFB,eas
2020-08-30,2020,8,30,2308.41,KPFB,wsu
2020-08-31,2020,8,31,1498.11,KNFB,eas
2020-08-31,2020,8,31,2693.8,KNFB,wsu
2020-08-31,2020,8,31,1992.61,KPFB,eas
2020-08-31,2020,8,31,2335.16,KPFB,wsu
2020-09-01,2020,9,1,1480.73,KNFB,eas
2020-09-01,2020,9,1,2672.45,KNFB,wsu
2020-09-01,2020,9,1,1998.17,KPFB,eas
2020-09-01,2020,9,1,2377.08,KPFB,wsu
2020-09-02,2020,9,2,1549.3,KNFB,eas
2020-09-02,2020,9,2,2663.83,KNFB,wsu
2020-09-02,2020,9,2,1990.61,KPFB,eas
2020-09-02,2020,9,2,2321.84,KPFB,wsu
2020-09-03,2020,9,3,1531.99,KNFB,eas
2020-09-03,2020,9,3,2754.2,KNFB,wsu
2020-09-03,2020,9,3,1957.73,KPFB,eas
2020-09-03,2020,9,3,2323.35,KPFB,wsu
2020-09-04,2020,9,4,1578.53,KNFB,eas
2020-09-04,2020,9,4,2703.72,KNFB,wsu
2020-09-04,2020,9,4,1980.97,KPFB,eas
2020-09-04,2020,9,4,2348.09,KPFB,wsu
2020-09-05,2020,9,5,1591.78,KNFB,eas
2020-09-05,2020,9,5,2736.39,KNFB,wsu
2020-09-05,2020,9,5,1966.73,KPFB,eas
2020-09-05,2020,9,5,2335.46,KPFB,wsu
2020-09-06,2020,9,6,1598.25,KNFB,eas
2020-09-06,2020,9,6,2684.01,KNFB,wsu
2020-09-06,2020,9,6,1958.85,KPFB,eas
2020-09-06,2020,9,6,2304.81,KPFB,wsu
2020-09-07,2020,9,7,1576.13,KNFB,eas
2020-09-07,2020,9,7,2728.83,KNFB,wsu
2020-09-07,2020,9,7,2025.54,KPFB,eas
2020-09-07,2020,9,7,2312.92,KPFB,wsu
2020-09-08,2020,9,8,1595.04,KNFB,eas
2020-09-08,2020,9,8,2685.9,KNFB,wsu
2020-09-08,2020,9,8,1995.47,KPFB,eas
2020-09-08,2020,9,8,2292.71,KPFB,wsu
2020-09-09,2020,9,9,1638.29,KNFB,eas
2020-09-09,2020,9,9,2745.47,KNFB,wsu
2020-09-09,2020,9,9,2004.1,KPFB,eas
2020-09-09,2020,9,9,2359.78,KPFB,wsu
2020-09-10,2020,9,10,1616.87,KNFB,eas
2020-09-10,2020,9,10,2803.18,KNFB,wsu
2020-09-10,2020,9,10,1969.65,KPFB,eas
2020-09-10,2020,9,10,2280.11,KPFB,wsu
2020-09-11,2020,9,11,1620.29,KNFB,eas
2020-09-11,2020,9,11,2746.55,KNFB,wsu
2020-09-11,2020,9,11,1974.19,KPFB,eas
